id,diedAt,country
HA2996,318,MACROREG-IRAN
HA2997,318,MACROREG-IRAQ
HA2998,324,MACROREG-IRAN
HA2998,324,MACROREG-IRAQ
HA2999,0,MACROREG-IRAQ
HA2999,0,MACROREG-SYRIA
HA3000,325,MACROREG-IRAQ
HA3001,0,MACROREG-IRAQ
HA3002,0,MACROREG-IRAQ
HA3003,325,MACROREG-ANDALUS
HA3004,0,MACROREG-IRAQ
HA3005,340,MACROREG-MAWARANNAHR
HA3006,340,MACROREG-ANDALUS
HA3009,347,MACROREG-IRAQ
HA3009,347,MACROREG-MAWARANNAHR
HA3010,348,MACROREG-EGYPT
HA3010,348,MACROREG-IRAN
HA3011,349,MACROREG-IRAQ
HA3012,352,MACROREG-ANDALUS
HA3013,365,MACROREG-IRAN
HA3014,369,MACROREG-IRAN
HA3015,378,MACROREG-IRAN
HA3016,378,MACROREG-MAGHRIB
HA3017,383,MACROREG-SYRIA
HA3018,384,MACROREG-ARABIA
HA3018,384,MACROREG-SYRIA
HA3020,386,MACROREG-MAGHRIB
HA3021,392,MACROREG-ANDALUS
HA3021,392,MACROREG-IRAQ
HA3022,399,MACROREG-ANDALUS
HA3024,0,MACROREG-IRAQ
HA3025,0,MACROREG-IRAQ
HA3025,0,MACROREG-MAWARANNAHR
HA3026,0,MACROREG-IRAQ
HA3027,0,MACROREG-IRAQ
HA3028,0,MACROREG-IRAQ
HA3029,0,MACROREG-IRAQ
HA3030,0,MACROREG-IRAQ
HA3032,0,MACROREG-IRAQ
HA3033,0,MACROREG-MAWARANNAHR
HA3034,292,MACROREG-IRAN
HA3034,292,MACROREG-IRAQ
HA3035,0,MACROREG-IRAQ
HA3037,409,MACROREG-IRAQ
HA3038,140,MACROREG-IRAQ
HA3039,410,MACROREG-ANDALUS
HA3040,417,MACROREG-MAWARANNAHR
HA3041,419,MACROREG-ANDALUS
HA3041,419,MACROREG-MAGHRIB
HA3042,420,MACROREG-IRAQ
HA3043,424,MACROREG-IRAQ
HA3043,424,MACROREG-MAWARANNAHR
HA3044,424,MACROREG-ANDALUS
HA3046,435,MACROREG-ANDALUS
HA3047,435,MACROREG-IRAQ
HA3048,438,MACROREG-IRAN
HA3049,444,MACROREG-ANDALUS
HA3050,446,MACROREG-IRAN
HA3051,447,MACROREG-MAWARANNAHR
HA3052,452,MACROREG-IRAN
HA3058,481,MACROREG-IRAN
HA3059,485,MACROREG-IRAQ
HA3060,487,MACROREG-ANDALUS
HA3062,497,MACROREG-ANDALUS
HA3063,0,MACROREG-SYRIA
HA3065,505,MACROREG-SARABIA
HA3068,510,MACROREG-IRAQ
HA3069,517,MACROREG-ANDALUS
HA3070,511,MACROREG-IRAN
HA3070,511,MACROREG-IRAQ
HA3072,522,MACROREG-ANDALUS
HA3073,523,MACROREG-ANDALUS
HA3073,523,MACROREG-ARABIA
HA3075,530,MACROREG-IRAN
HA3075,530,MACROREG-MAWARANNAHR
HA3077,533,MACROREG-IRAQ
HA3078,541,MACROREG-IRAQ
HA3078,541,MACROREG-MAWARANNAHR
HA3079,541,MACROREG-IRAQ
HA3080,542,MACROREG-SYRIA
HA3081,543,MACROREG-ANDALUS
HA3082,553,MACROREG-SARABIA
HA3083,567,MACROREG-IRAQ
HA3084,568,MACROREG-IRAN
HA3084,568,MACROREG-IRAQ
HA3085,549,MACROREG-ANDALUS
HA3085,549,MACROREG-IRAQ
HA3085,549,MACROREG-SYRIA
HA3086,553,MACROREG-SARABIA
HA3087,580,MACROREG-SYRIA
HA3088,581,MACROREG-IRAQ
HA3089,582,MACROREG-EGYPT
HA3089,582,MACROREG-SYRIA
HA3090,582,MACROREG-IRAN
HA3090,582,MACROREG-MAWARANNAHR
HA3091,584,MACROREG-ANDALUS
HA3092,584,MACROREG-IRAQ
HA3093,585,MACROREG-IRAQ
HA3093,585,MACROREG-SYRIA
HA3094,591,MACROREG-SYRIA
HA3095,611,MACROREG-ANDALUS
HA3096,612,MACROREG-ANDALUS
HA3097,614,MACROREG-SARABIA
HA3100,613,MACROREG-SARABIA
HA3101,613,MACROREG-SARABIA
HA3102,616,MACROREG-EGYPT
HA3103,616,MACROREG-IRAQ
HA3104,620,MACROREG-SYRIA
HA3106,626,MACROREG-ANDALUS
HA3106,626,MACROREG-EGYPT
HA3107,634,MACROREG-ANDALUS
HA3108,622,MACROREG-EGYPT
HA3110,644,MACROREG-EGYPT
HA3110,644,MACROREG-MAGHRIB
HA3111,646,MACROREG-ANDALUS
HA3111,646,MACROREG-SYRIA
HA3112,650,MACROREG-IRAQ
HA3112,650,MACROREG-SARABIA
HA3113,653,MACROREG-IRAN
HA3113,653,MACROREG-SYRIA
HA3114,654,MACROREG-IRAN
HA3114,654,MACROREG-IRAQ
HA3116,681,MACROREG-IRAQ
HA3117,684,MACROREG-IRAQ
HA3118,656,MACROREG-IRAQ
HA3120,675,MACROREG-ANDALUS
HA3122,683,MACROREG-IRAQ
HA3124,691,MACROREG-IRAN
HA3126,701,MACROREG-MAWARANNAHR
HA3127,692,MACROREG-EGYPT
HA3128,699,MACROREG-SARABIA
HA3129,699,MACROREG-MAGHRIB
HA3130,700,MACROREG-IRAN
HA3131,703,MACROREG-SYRIA
HA3132,710,MACROREG-MAWARANNAHR
HA3133,719,MACROREG-IRAN
HA3134,725,MACROREG-SARABIA
HA3136,740,MACROREG-IRAQ
HA3138,749,MACROREG-SYRIA
HA3139,763,MACROREG-EGYPT
HA3140,768,MACROREG-ARABIA
HA3140,768,MACROREG-SARABIA
HA3143,769,MACROREG-EGYPT
HA3144,769,MACROREG-ANDALUS
HA3147,779,MACROREG-EGYPT
HA3147,779,MACROREG-RUM
HA3148,799,MACROREG-MAWARANNAHR
HA3148,799,MACROREG-SYRIA
HA3150,784,MACROREG-ANDALUS
HA3151,801,MACROREG-ARABIA
HA3151,801,MACROREG-EGYPT
HA3152,810,MACROREG-SYRIA
HA3153,820,MACROREG-EGYPT
HA3154,823,MACROREG-MAGHRIB
HA3156,850,MACROREG-EGYPT
HA3156,850,MACROREG-SYRIA
HA3158,877,MACROREG-ARABIA
HA3158,877,MACROREG-EGYPT
HA3159,829,MACROREG-SYRIA
HA3160,826,MACROREG-EGYPT
HA3161,830,MACROREG-IRAN
HA3161,830,MACROREG-IRAQ
HA3162,847,MACROREG-SYRIA
HA3163,865,MACROREG-SARABIA
HA3165,868,MACROREG-SYRIA
HA3166,883,MACROREG-IRAN
HA3167,891,MACROREG-INDIA
HA3168,893,MACROREG-IRAQ
HA3169,896,MACROREG-RUM
HA3170,897,MACROREG-MAGHRIB
HA3171,889,MACROREG-EGYPT
HA3171,889,MACROREG-RUM
HA3172,0,MACROREG-MAGHRIB
HA3173,912,MACROREG-SARABIA
HA3174,903,MACROREG-SARABIA
HA3175,933,MACROREG-SARABIA
HA3176,925,MACROREG-ARABIA
HA3176,925,MACROREG-SARABIA
HA3177,921,MACROREG-SYRIA
HA3178,926,MACROREG-IRAN
HA3179,927,MACROREG-IRAN
HA3180,955,MACROREG-IRAN
HA3181,975,MACROREG-SARABIA
HA3182,936,MACROREG-RUM
HA3182,936,MACROREG-SYRIA
HA3183,936,MACROREG-RUM
HA3184,953,MACROREG-MAWARANNAHR
HA3185,958,MACROREG-SARABIA
HA3186,972,MACROREG-ARABIA
HA3187,973,MACROREG-SARABIA
HA3188,984,MACROREG-ARABIA
HA3188,984,MACROREG-INDIA
HA3189,977,MACROREG-RUM
HA3190,999,MACROREG-EGYPT
HA3193,840,MACROREG-SYRIA
HA3195,1006,MACROREG-INDIA
HA3197,981,MACROREG-IRAQ
HA3198,1015,MACROREG-RUM
HA3199,1019,MACROREG-RUM
HA3200,1021,MACROREG-IRAN
HA3201,1044,MACROREG-MAGHRIB
HA3202,1025,MACROREG-EGYPT
HA3203,1027,MACROREG-MAGHRIB
HA3204,1026,MACROREG-RUM
HA3205,1027,MACROREG-EGYPT
HA3205,1027,MACROREG-MAGHRIB
HA3206,1035,MACROREG-INDIA
HA3206,1035,MACROREG-IRAN
HA3207,1038,MACROREG-RUM
HA3208,1033,MACROREG-SARABIA
HA3209,1033,MACROREG-SARABIA
HA3210,1042,MACROREG-RUM
HA3212,1048,MACROREG-EGYPT
HA3214,1054,MACROREG-RUM
HA3215,1066,MACROREG-RUM
HA3216,1070,MACROREG-IRAN
HA3218,1061,MACROREG-SARABIA
HA3219,1064,MACROREG-ARABIA
HA3220,1071,MACROREG-MAGHRIB
HA3220,1071,MACROREG-RUM
HA3221,1078,MACROREG-RUM
HA3221,1078,MACROREG-SYRIA
HA3222,1080,MACROREG-SARABIA
HA3223,1079,MACROREG-ARABIA
HA3223,1079,MACROREG-RUM
HA3224,1076,MACROREG-ARABIA
HA3225,1080,MACROREG-INDIA
HA3226,1090,MACROREG-MAGHRIB
HA3227,1095,MACROREG-RUM
HA3228,1096,MACROREG-SYRIA
HA3229,1088,MACROREG-RUM
HA3230,1100,MACROREG-RUM
HA3231,1078,MACROREG-SYRIA
HA3232,1098,MACROREG-RUM
HA3233,1103,MACROREG-RUM
HA3234,1116,MACROREG-EGYPT
HA3235,1122,MACROREG-RUM
HA3237,1125,MACROREG-ARABIA
HA3239,1130,MACROREG-RUM
HA3240,1134,MACROREG-ARABIA
HA3240,1134,MACROREG-IRAQ
HA3241,1132,MACROREG-SARABIA
HA3244,1154,MACROREG-SYRIA
HA3245,0,MACROREG-SARABIA
HA3246,1148,MACROREG-RUM
HA3248,1147,MACROREG-SARABIA
HA3249,1159,MACROREG-RUM
HA3250,1159,MACROREG-IRAQ
HA3251,1161,MACROREG-RUM
HA3251,1161,MACROREG-SYRIA
HA3252,1168,MACROREG-ARABIA
HA3252,1168,MACROREG-SARABIA
HA3253,1167,MACROREG-RUM
HA3254,1167,MACROREG-RUM
HA3255,1171,MACROREG-EGYPT
HA3256,1150,MACROREG-RUM
HA3258,1174,MACROREG-IRAQ
HA3259,1174,MACROREG-RUM
HA3260,1174,MACROREG-RUM
HA3261,1179,MACROREG-RUM
HA3262,1184,MACROREG-RUM
HA3263,1184,MACROREG-EGYPT
HA3264,1186,MACROREG-MAGHRIB
HA3265,1188,MACROREG-EGYPT
HA3266,1183,MACROREG-ARABIA
HA3266,1183,MACROREG-RUM
HA3267,1188,MACROREG-IRAQ
HA3268,1192,MACROREG-ARABIA
HA3268,1192,MACROREG-RUM
HA3269,1194,MACROREG-SYRIA
HA3270,1196,MACROREG-SARABIA
HA3271,1197,MACROREG-RUM
HA3272,1199,MACROREG-RUM
HA3273,1201,MACROREG-SARABIA
HA3274,1207,MACROREG-ARABIA
HA3275,1211,MACROREG-IRAQ
HA3276,1216,MACROREG-IRAN
HA3277,1211,MACROREG-EGYPT
HA3278,1212,MACROREG-RUM
HA3279,1211,MACROREG-IRAN
HA3279,1211,MACROREG-IRAQ
HA3280,1211,MACROREG-EGYPT
HA3280,1211,MACROREG-RUM
HA3281,1218,MACROREG-SARABIA
HA3282,1212,MACROREG-RUM
HA3283,1219,MACROREG-ARABIA
HA3285,1227,MACROREG-EGYPT
HA3286,1217,MACROREG-RUM
HA3287,1234,MACROREG-EGYPT
HA3289,1252,MACROREG-RUM
HA3291,1240,MACROREG-INDIA
HA3293,1239,MACROREG-EGYPT
HA3294,1262,MACROREG-ARABIA
HA3295,1265,MACROREG-EGYPT
HA3296,1277,MACROREG-SYRIA
HA3297,1291,MACROREG-IRAQ
HA3300,1274,MACROREG-MAWARANNAHR
HA3300,1274,MACROREG-RUM
HA3301,1281,MACROREG-ARABIA
HA3302,1302,MACROREG-RUM
HA3303,1295,MACROREG-EGYPT
HA3304,0,MACROREG-MAGHRIB
HA3305,1249,MACROREG-EGYPT
HA3306,1314,MACROREG-EGYPT
HA3306,1314,MACROREG-RUM
HA3307,1303,MACROREG-MAGHRIB
HA3307,1303,MACROREG-RUM
HA3308,1318,MACROREG-EGYPT
HA3308,1318,MACROREG-RUM
HA3309,1303,MACROREG-SYRIA
HA3310,1305,MACROREG-RUM
HA3311,803,MACROREG-IRAQ
HA3311,803,MACROREG-SYRIA
HA3313,237,MACROREG-IRAQ
HA3314,950,MACROREG-RUM
HA3315,968,MACROREG-INDIA
HA3316,650,MACROREG-EGYPT
HA3318,0,MACROREG-EGYPT
HA3319,853,MACROREG-ARABIA
HA3320,920,MACROREG-EGYPT
HA3321,1223,MACROREG-INDIA
HA3322,351,MACROREG-IRAQ
HA3323,987,MACROREG-SYRIA
HA3325,390,MACROREG-IRAQ
HA3326,493,MACROREG-IRAQ
HA3327,743,MACROREG-ARABIA
HA3327,743,MACROREG-SARABIA
HA3328,1008,MACROREG-RUM
HA3329,1015,MACROREG-EGYPT
HA3329,1015,MACROREG-RUM
HA3330,1066,MACROREG-EGYPT
HA3332,1071,MACROREG-RUM
HA3333,1078,MACROREG-EGYPT
HA3334,1082,MACROREG-RUM
HA3335,1090,MACROREG-ARABIA
HA3335,1090,MACROREG-RUM
HA3336,1088,MACROREG-RUM
HA3336,1088,MACROREG-SYRIA
HA3337,1099,MACROREG-EGYPT
HA3338,1125,MACROREG-RUM
HA3339,1071,MACROREG-SYRIA
HA3340,0,MACROREG-RUM
HA3341,1159,MACROREG-RUM
HA3342,1278,MACROREG-IRAQ
HA3343,1236,MACROREG-RUM
HA3344,1296,MACROREG-IRAQ
HA3345,921,MACROREG-EGYPT
HA3345,921,MACROREG-SYRIA
HA3346,1071,MACROREG-EGYPT
HA3346,1071,MACROREG-RUM
HA3346,1071,MACROREG-SYRIA
HA3347,1070,MACROREG-EGYPT
HA3348,415,MACROREG-IRAN
HA3349,420,MACROREG-EGYPT
HA3349,420,MACROREG-SYRIA
HA3350,452,MACROREG-IRAN
HA3351,516,MACROREG-ANDALUS
HA3352,566,MACROREG-ANDALUS
HA3354,553,MACROREG-MAWARANNAHR
HA3355,624,MACROREG-IRAQ
HA3356,680,MACROREG-IRAQ
HA3357,500,MACROREG-IRAN
HA3359,556,MACROREG-IRAN
HA3360,971,MACROREG-RUM
HA3361,980,MACROREG-RUM
HA3362,1023,MACROREG-IRAQ
HA3363,1043,MACROREG-INDIA
HA3364,0,MACROREG-IRAN
HA3365,960,MACROREG-MAGHRIB
HA3366,1087,MACROREG-SYRIA
HA3367,1119,MACROREG-SYRIA
HA3368,1137,MACROREG-INDIA
HA3371,1068,MACROREG-ARABIA
HA3371,1068,MACROREG-EGYPT
HA3372,1073,MACROREG-EGYPT
HA3373,1097,MACROREG-EGYPT
HA3374,1192,MACROREG-SYRIA
HA3376,1287,MACROREG-EGYPT
HA3377,1303,MACROREG-EGYPT
HA3378,1235,MACROREG-ARABIA
HA3379,1050,MACROREG-IRAQ
HA3380,546,MACROREG-ANDALUS
HA3381,761,MACROREG-MAGHRIB
HA3382,582,MACROREG-ANDALUS
HA3383,1266,MACROREG-MAGHRIB
HA3384,669,MACROREG-ANDALUS
HA3384,669,MACROREG-ARABIA
HA3385,1052,MACROREG-INDIA
HA3386,0,MACROREG-EGYPT
HA3387,1270,MACROREG-RUM
HA3388,1067,MACROREG-INDIA
HA3389,1301,MACROREG-EGYPT
HA3392,1013,MACROREG-RUM
HA3393,1055,MACROREG-RUM
HA3394,1051,MACROREG-RUM
HA3396,1088,MACROREG-RUM
HA3396,1088,MACROREG-SYRIA
HA3397,1185,MACROREG-SYRIA
HA3398,1293,MACROREG-RUM
HA3399,485,MACROREG-MAGHRIB
HA3401,292,MACROREG-IRAQ
HA3402,240,MACROREG-IRAQ
HA3403,0,MACROREG-IRAQ
HA3405,0,MACROREG-IRAQ
HA3407,652,MACROREG-IRAN
HA3410,768,MACROREG-INDIA
HA3411,1247,MACROREG-IRAQ
HA3412,655,MACROREG-IRAQ
HA3413,1320,MACROREG-RUM
HA3414,1050,MACROREG-SARABIA
HA3416,1324,MACROREG-IRAQ
HA3417,1170,MACROREG-ARABIA
HA3417,1170,MACROREG-RUM
HA3419,996,MACROREG-RUM
HA3420,1031,MACROREG-RUM
HA3420,1031,MACROREG-SYRIA
HA3421,959,MACROREG-IRAN
HA3422,1089,MACROREG-SYRIA
HA3423,1099,MACROREG-SYRIA
HA3424,1117,MACROREG-SYRIA
HA3425,1117,MACROREG-RUM
HA3426,583,MACROREG-SYRIA
HA3428,0,MACROREG-EGYPT
HA3429,575,MACROREG-MAWARANNAHR
HA3430,855,MACROREG-IRAN
HA3430,855,MACROREG-IRAQ
HA3431,1268,MACROREG-IRAN
HA3432,1195,MACROREG-SARABIA
HA3434,1009,MACROREG-RUM
HA3435,1031,MACROREG-EGYPT
HA3436,1253,MACROREG-INDIA
HA3437,500,MACROREG-IRAN
HA3438,157,MACROREG-SYRIA
HA3439,0,MACROREG-IRAQ
HA3440,174,MACROREG-IRAQ
HA3441,182,MACROREG-ARABIA
HA3442,191,MACROREG-EGYPT
HA3444,228,MACROREG-ANDALUS
HA3444,228,MACROREG-MAGHRIB
HA3445,257,MACROREG-EGYPT
HA3446,259,MACROREG-ANDALUS
HA3447,0,MACROREG-IRAQ
HA3448,0,MACROREG-IRAN
HA3448,0,MACROREG-IRAQ
HA3449,327,MACROREG-IRAQ
HA3450,291,MACROREG-IRAN
HA3451,327,MACROREG-IRAN
HA3452,330,MACROREG-IRAQ
HA3455,340,MACROREG-ANDALUS
HA3457,347,MACROREG-EGYPT
HA3458,0,MACROREG-IRAQ
HA3459,374,MACROREG-IRAN
HA3459,374,MACROREG-IRAQ
HA3461,375,MACROREG-IRAQ
HA3462,397,MACROREG-ANDALUS
HA3463,0,MACROREG-IRAQ
HA3464,402,MACROREG-ANDALUS
HA3465,403,MACROREG-ANDALUS
HA3466,405,MACROREG-IRAN
HA3466,405,MACROREG-MAWARANNAHR
HA3467,0,MACROREG-IRAN
HA3468,413,MACROREG-ANDALUS
HA3468,413,MACROREG-SARABIA
HA3469,413,MACROREG-ANDALUS
HA3470,416,MACROREG-IRAQ
HA3471,423,MACROREG-ANDALUS
HA3472,431,MACROREG-IRAN
HA3474,436,MACROREG-IRAN
HA3476,446,MACROREG-ANDALUS
HA3477,448,MACROREG-ANDALUS
HA3478,454,MACROREG-IRAN
HA3479,460,MACROREG-ANDALUS
HA3480,461,MACROREG-MAWARANNAHR
HA3481,467,MACROREG-IRAN
HA3482,470,MACROREG-IRAN
HA3483,470,MACROREG-IRAN
HA3484,478,MACROREG-IRAN
HA3485,494,MACROREG-IRAN
HA3488,510,MACROREG-IRAN
HA3489,520,MACROREG-ANDALUS
HA3490,531,MACROREG-IRAN
HA3491,546,MACROREG-IRAN
HA3492,561,MACROREG-IRAQ
HA3493,543,MACROREG-IRAN
HA3494,546,MACROREG-IRAQ
HA3495,548,MACROREG-MAWARANNAHR
HA3497,577,MACROREG-IRAQ
HA3498,581,MACROREG-ANDALUS
HA3498,581,MACROREG-MAGHRIB
HA3499,597,MACROREG-IRAQ
HA3500,597,MACROREG-MAGHRIB
HA3501,622,MACROREG-SYRIA
HA3502,608,MACROREG-EGYPT
HA3503,620,MACROREG-SYRIA
HA3504,624,MACROREG-EGYPT
HA3505,624,MACROREG-IRAQ
HA3506,0,MACROREG-IRAN
HA3507,634,MACROREG-IRAN
HA3507,634,MACROREG-SYRIA
HA3508,636,MACROREG-EGYPT
HA3509,663,MACROREG-SYRIA
HA3510,656,MACROREG-IRAQ
HA3511,665,MACROREG-SYRIA
HA3512,682,MACROREG-SYRIA
HA3513,683,MACROREG-SYRIA
HA3514,684,MACROREG-IRAQ
HA3515,690,MACROREG-EGYPT
HA3515,690,MACROREG-SYRIA
HA3516,699,MACROREG-MAGHRIB
HA3517,700,MACROREG-SYRIA
HA3518,699,MACROREG-IRAQ
HA3518,699,MACROREG-SYRIA
HA3519,724,MACROREG-ARABIA
HA3519,724,MACROREG-IRAN
HA3519,724,MACROREG-SARABIA
HA3520,732,MACROREG-SYRIA
HA3522,734,MACROREG-IRAQ
HA3523,749,MACROREG-EGYPT
HA3523,749,MACROREG-SYRIA
HA3524,750,MACROREG-EGYPT
HA3525,755,MACROREG-IRAQ
HA3527,795,MACROREG-IRAQ
HA3527,795,MACROREG-SYRIA
HA3528,774,MACROREG-IRAN
HA3529,780,MACROREG-SARABIA
HA3530,876,MACROREG-IRAQ
HA3531,781,MACROREG-EGYPT
HA3531,781,MACROREG-IRAQ
HA3534,803,MACROREG-EGYPT
HA3535,803,MACROREG-SARABIA
HA3536,807,MACROREG-MAGHRIB
HA3537,808,MACROREG-ANDALUS
HA3537,808,MACROREG-EGYPT
HA3537,808,MACROREG-MAGHRIB
HA3537,808,MACROREG-SARABIA
HA3538,808,MACROREG-EGYPT
HA3539,813,MACROREG-EGYPT
HA3540,819,MACROREG-EGYPT
HA3541,836,MACROREG-IRAN
HA3541,836,MACROREG-IRAQ
HA3542,824,MACROREG-EGYPT
HA3543,826,MACROREG-SYRIA
HA3544,838,MACROREG-SYRIA
HA3547,840,MACROREG-SYRIA
HA3548,853,MACROREG-ARABIA
HA3548,853,MACROREG-SYRIA
HA3549,856,MACROREG-SYRIA
HA3550,858,MACROREG-IRAN
HA3550,858,MACROREG-RUM
HA3551,864,MACROREG-ARABIA
HA3552,860,MACROREG-EGYPT
HA3553,869,MACROREG-SYRIA
HA3554,864,MACROREG-SYRIA
HA3555,839,MACROREG-SARABIA
HA3556,875,MACROREG-MAGHRIB
HA3557,893,MACROREG-SYRIA
HA3558,876,MACROREG-SYRIA
HA3559,880,MACROREG-EGYPT
HA3561,896,MACROREG-EGYPT
HA3562,898,MACROREG-IRAN
HA3563,0,MACROREG-EGYPT
HA3564,908,MACROREG-SYRIA
HA3565,911,MACROREG-EGYPT
HA3566,920,MACROREG-SARABIA
HA3567,912,MACROREG-EGYPT
HA3568,922,MACROREG-RUM
HA3569,954,MACROREG-SYRIA
HA3570,927,MACROREG-SYRIA
HA3571,944,MACROREG-SARABIA
HA3572,960,MACROREG-EGYPT
HA3573,967,MACROREG-ARABIA
HA3574,972,MACROREG-RUM
HA3575,975,MACROREG-SARABIA
HA3576,977,MACROREG-SYRIA
HA3577,982,MACROREG-ARABIA
HA3577,982,MACROREG-RUM
HA3578,983,MACROREG-MAGHRIB
HA3579,983,MACROREG-RUM
HA3580,987,MACROREG-RUM
HA3581,983,MACROREG-RUM
HA3582,1003,MACROREG-SARABIA
HA3583,1005,MACROREG-EGYPT
HA3585,1020,MACROREG-MAGHRIB
HA3586,1031,MACROREG-EGYPT
HA3587,1034,MACROREG-EGYPT
HA3588,1037,MACROREG-ARABIA
HA3589,1036,MACROREG-MAGHRIB
HA3590,1068,MACROREG-SARABIA
HA3591,1080,MACROREG-SARABIA
HA3592,1087,MACROREG-RUM
HA3593,1051,MACROREG-SYRIA
HA3594,1053,MACROREG-SARABIA
HA3595,1078,MACROREG-RUM
HA3596,1078,MACROREG-MAGHRIB
HA3597,1080,MACROREG-RUM
HA3598,1084,MACROREG-EGYPT
HA3599,1087,MACROREG-RUM
HA3600,1089,MACROREG-EGYPT
HA3601,1096,MACROREG-ANDALUS
HA3601,1096,MACROREG-MAGHRIB
HA3603,1103,MACROREG-RUM
HA3604,1111,MACROREG-SYRIA
HA3605,1100,MACROREG-SYRIA
HA3606,1112,MACROREG-SARABIA
HA3607,1118,MACROREG-IRAQ
HA3607,1118,MACROREG-SYRIA
HA3608,1120,MACROREG-MAGHRIB
HA3609,1122,MACROREG-EGYPT
HA3609,1122,MACROREG-RUM
HA3610,1123,MACROREG-EGYPT
HA3611,1127,MACROREG-RUM
HA3611,1127,MACROREG-SYRIA
HA3612,1128,MACROREG-SYRIA
HA3613,1128,MACROREG-SARABIA
HA3613,1128,MACROREG-SYRIA
HA3614,1138,MACROREG-SYRIA
HA3615,1139,MACROREG-RUM
HA3616,1150,MACROREG-SYRIA
HA3617,1151,MACROREG-RUM
HA3618,1161,MACROREG-RUM
HA3619,1164,MACROREG-SYRIA
HA3620,1190,MACROREG-IRAN
HA3620,1190,MACROREG-RUM
HA3621,1192,MACROREG-SYRIA
HA3622,1168,MACROREG-RUM
HA3623,1177,MACROREG-RUM
HA3624,1170,MACROREG-ARABIA
HA3624,1170,MACROREG-RUM
HA3625,1192,MACROREG-EGYPT
HA3625,1192,MACROREG-INDIA
HA3625,1192,MACROREG-SARABIA
HA3625,1192,MACROREG-SYRIA
HA3626,1195,MACROREG-ARABIA
HA3628,1197,MACROREG-EGYPT
HA3629,1198,MACROREG-EGYPT
HA3629,1198,MACROREG-MAGHRIB
HA3630,1200,MACROREG-IRAN
HA3630,1200,MACROREG-IRAQ
HA3631,1200,MACROREG-IRAQ
HA3632,1200,MACROREG-EGYPT
HA3632,1200,MACROREG-MAGHRIB
HA3633,1210,MACROREG-EGYPT
HA3634,1237,MACROREG-EGYPT
HA3635,1224,MACROREG-MAWARANNAHR
HA3636,1250,MACROREG-SARABIA
HA3637,1249,MACROREG-RUM
HA3638,1250,MACROREG-SARABIA
HA3639,1262,MACROREG-ARABIA
HA3639,1262,MACROREG-SYRIA
HA3640,1251,MACROREG-SARABIA
HA3641,1258,MACROREG-RUM
HA3643,0,MACROREG-ARABIA
HA3645,1281,MACROREG-RUM
HA3646,1298,MACROREG-RUM
HA3647,1277,MACROREG-RUM
HA3648,1275,MACROREG-IRAN
HA3650,1314,MACROREG-ARABIA
HA3652,1306,MACROREG-EGYPT
HA3653,0,MACROREG-IRAN
HA3653,0,MACROREG-IRAQ
HA3653,0,MACROREG-RUM
HA3654,187,MACROREG-IRAQ
HA3654,187,MACROREG-MAWARANNAHR
HA3655,0,MACROREG-IRAQ
HA3657,461,MACROREG-ANDALUS
HA3657,461,MACROREG-EGYPT
HA3657,461,MACROREG-MAWARANNAHR
HA3658,500,MACROREG-SARABIA
HA3660,596,MACROREG-EGYPT
HA3660,596,MACROREG-SYRIA
HA3661,614,MACROREG-MAWARANNAHR
HA3663,628,MACROREG-SYRIA
HA3664,634,MACROREG-IRAN
HA3667,651,MACROREG-MAWARANNAHR
HA3668,671,MACROREG-IRAQ
HA3669,772,MACROREG-EGYPT
HA3672,0,MACROREG-IRAN
HA3673,806,MACROREG-EGYPT
HA3673,806,MACROREG-IRAQ
HA3674,851,MACROREG-EGYPT
HA3675,850,MACROREG-RUM
HA3679,916,MACROREG-RUM
HA3681,963,MACROREG-EGYPT
HA3681,963,MACROREG-RUM
HA3682,1048,MACROREG-EGYPT
HA3682,1048,MACROREG-RUM
HA3684,1103,MACROREG-MAWARANNAHR
HA3685,1104,MACROREG-RUM
HA3685,1104,MACROREG-SYRIA
HA3686,1123,MACROREG-RUM
HA3686,1123,MACROREG-SYRIA
HA3687,1128,MACROREG-RUM
HA3688,1134,MACROREG-IRAN
HA3688,1134,MACROREG-RUM
HA3689,1196,MACROREG-ARABIA
HA3689,1196,MACROREG-RUM
HA3690,1138,MACROREG-EGYPT
HA3690,1138,MACROREG-RUM
HA3691,1140,MACROREG-RUM
HA3693,1173,MACROREG-SYRIA
HA3694,1228,MACROREG-IRAQ
HA3696,1236,MACROREG-RUM
HA3697,1282,MACROREG-RUM
HA3699,0,MACROREG-IRAQ
HA3699,0,MACROREG-RUM
HA3700,1303,MACROREG-RUM
HA3701,211,MACROREG-MAWARANNAHR
HA3701,211,MACROREG-SARABIA
HA3702,595,MACROREG-IRAN
HA3702,595,MACROREG-IRAQ
HA3704,0,MACROREG-IRAN
HA3705,723,MACROREG-IRAN
HA3705,723,MACROREG-IRAQ
HA3707,887,MACROREG-IRAN
HA3707,887,MACROREG-MAWARANNAHR
HA3709,1175,MACROREG-IRAN
HA3709,1175,MACROREG-RUM
HA3710,1194,MACROREG-RUM
HA3711,0,MACROREG-RUM
HA3712,1200,MACROREG-RUM
HA3712,1200,MACROREG-SYRIA
HA3713,1180,MACROREG-IRAN
HA3717,540,MACROREG-MAWARANNAHR
HA3719,1083,MACROREG-INDIA
HA3720,1175,MACROREG-IRAN
HA3721,679,MACROREG-SYRIA
